Rank,Team,Qual Avg,Auto,Container,Coopertition,Litter,Tote,Played
1,316,156.75,34,712,400,267,486,12
2,1640,152.41,8,748,320,273,486,12
3,2607,151.75,0,672,440,193,540,12
4,193,150.08,0,684,400,205,518,12
5,1676,146.41,20,696,380,195,472,12
6,303,146.16,0,748,280,212,514,12
7,225,143.0,160,524,380,290,368,12
8,1218,142.75,16,660,360,231,452,12
9,1403,141.75,0,688,300,233,480,12
10,1089,135.5,20,624,360,230,416,12
11,11,133.33,0,580,360,214,458,12
12,365,131.33,34,556,380,230,376,12
13,4373,127.0,24,548,400,188,370,12
14,1647,126.91,34,456,300,355,378,12
15,56,124.91,0,536,360,173,430,12
16,272,124.25,10,536,320,209,428,12
17,203,122.5,26,524,320,206,418,12
18,1923,121.91,0,520,340,181,422,12
19,2590,121.75,0,560,300,177,460,12
20,4653,121.0,6,520,360,196,370,12
21,75,120.66,8,496,320,220,404,12
22,3637,118.83,28,460,440,196,308,12
23,1257,118.33,20,448,400,218,346,12
24,293,118.08,0,576,280,185,376,12
25,219,117.91,0,520,320,235,364,12
26,5113,117.58,0,472,360,159,432,12
27,2559,117.25,20,440,360,227,378,12
28,423,117.0,8,460,300,174,480,12
29,5404,116.58,28,496,320,177,378,12
30,5624,116.0,0,476,420,158,344,12
31,1143,115.16,36,400,400,232,320,12
32,3974,115.16,30,472,320,218,348,12
33,5684,114.91,6,544,260,203,378,12
34,5438,114.58,40,468,320,187,360,12
35,222,113.41,0,540,160,185,482,12
36,869,113.08,4,512,280,197,382,12
37,3314,112.66,20,488,260,194,396,12
38,708,112.58,8,420,420,167,342,12
39,1811,111.33,4,500,320,150,362,12
40,1228,110.58,4,464,320,171,368,12
41,25,110.08,0,568,180,165,420,12
42,834,109.33,20,496,300,156,340,12
43,4285,108.58,4,500,220,183,408,12
44,1712,108.08,0,396,360,203,356,12
45,3142,107.83,20,420,320,176,358,12
46,321,106.41,12,476,240,193,362,12
47,484,105.16,18,460,280,150,360,12
48,5407,104.75,4,404,360,193,302,12
49,2191,102.08,20,388,280,179,358,12
50,2729,97.91,16,304,320,257,290,12
51,433,96.33,28,340,320,158,316,12
52,223,95.75,0,428,300,131,296,12
53,5420,92.08,0,352,240,157,356,12
