frc0,,,,,
frc1118,NERDS INC.,NASA/Kimberly-Clark Corp/University of Tennessee Knoxville/Phelps Engineering Company Inc. & South-Doyle High,"Knoxville, TN, USA",http://www.s-dhs.org,
frc1120,Milpitas Xtreme Robotics,FLEXTRONICS/NXP/City of Milpitas & Milpitas High School,"Milpitas, CA, USA",,
frc1122,Railbots,NASA Glenn Research Center/GE Consumer Products-Lighting/RTA & Collinwood Computech Senior High School,"Cleveland, OH, USA",http://none,
frc1123,AIM Robotics,"General Dynamics / Booz Allen Hamilton / Lockheed Martin IS&GS Defense / SRA International / Shirley Contracting & Autodidactic Intelligent Minors, Inc.","Lorton, VA, USA",http://www.aim-robotics.org,
frc1124,ÜberBots,UTC Fire and Security & Avon High School,"Avon, CT, USA",http://www.uberbots.org,
frc1125,Broncos,Northrop-Grumman & Rancho Bernardo High School,"San Diego, CA, USA",http://powayusd.sdcoe.k12.ca.us/pusdrbhs,
frc1126,SPARX,Xerox Corporation & Webster High Schools,"Webster, NY, USA",http://www.gosparx.org,
frc1127,Lotus Robotics,WIT / MB&R Engineering & Milton High School,"Milton, GA, USA",,
frc1129,,CAE Inc & Rosemount Technology  Centre,"Montreal, QC, Canada",http://www.geocities.com/rtcrobotproject/index.html,
frc1130,Phantoms,Boeing/Albany Schools Foundation/Ashbrooke Independent School & South Albany High School,"Albany, OR, USA",,
frc1131,Robo-Techs,NASA/Mack Truck/Washington County Public Schools & Washington County Technical High School,"Hagerstown, MD, USA",http://www.team1131.com,
frc1132,R.A.P.T.A.R. (Robotics Adventure Professionals of Tidewater and Richmond),Fredericksburg Academy & RAPTAR,"Ashland, VA, USA",http://www.raptar.net,
frc1133,The Hug A Bots,"NASA/Nevada Space Grant Consortium/University of Nevada, Reno & Procter Hug High School","Reno, NV, USA",,
frc1135,WHS Schmoebotics,Raytheon/Brenner-Fiedler Pneumatics/Boeing/Shining Technology/Cardinal Pacific Escrow/JAGZ & Whitney High School,"Cerritos, CA, USA",http://home.earthlink.net/~whsrobotics,
frc1136,Nutty Genius's,NASA/Navair & Mt. Miguel High School,"Spring Valley, CA, USA",http://mt.miguelrobotics.8m.com,
frc1137,Rocket Sauce,Mathews Boys & Girls Club & Mathews High School,"Mathews, VA, USA",http://firstteam1137.com,
frc1138,Eagle Engineering,"Aerojet Rocketdyne/Xerox Corporation/Medtronic/The Boeing Company/JRM Enterprises/Accurate Engineering Services/McConnell, Montalvo& Assoc. Inc./Six8 Motorsports/Frazier Aviation/Snap! Productions/Vico Tool and Die & Chaminade College Preparatory","West Hills, CA, USA",http://team1138robotics.com,
frc1139,The Chamblee Gear Grinders,Chamblee High School,"Chamblee, GA, USA",http://geargrinders.net,
frc1140,MAGNADON,Holly High School,"Holly, MI, USA",http://hollyareaschools.com/hhs/academics/robotics/index.html,
frc1141,TAS Megawatts,G.E. Volunteers & Thomas A. Stewart High School,"Peterborough, ON, Canada",http://www.tasrobotics.com,
frc1142,,NASA & Mainland High School,"Daytona Beach, FL, USA",,
frc1143,Cruzin' Comets,Lockheed Martin/One Point Inc./Abington Education Improvement Organization & Abington Heights High School,"Clarks Summit, PA, USA",http://www.cruzincomets.com,
frc1144,Coquitron,Ethicon LLC & Vocacional Antonio Fernos Isern & Baptist Private High School Caguas & Vocacional Republica de Costa Rica & Puerto Rico Christian School & Petra Mercado & José Campeche High School & Vocacional Antonio Fernos Isern & St. Mary's High School & Luis Muñoz Rivera High School Utuado & Jose Gautiier Benitez High School & Vocacional Antonio Fernos Isern High School & A.C.I.S. High School & San Jose Private High School & Notre Dame High School & José Campeche High School,"San Lorenzo, PR, USA",http://www.coquitron.com,
frc1146,Magic,Newfoundland & Labrador Hydro/IOC/Hodge Brothers/Wabush Mines/P&H/Town Wabush/Lab Glass & Alumium/Saan/Mother Woods/Scotia Bank/Fitz's Enterprizes/CWD/Office Works/Budget/CIBC/HJ O'Connell/Carol Auto/Town of Lab City & Menihek  High School,"Labrador City, NL, Canada",http://www.menihekhigh.k12.nf.ca,
frc1147,The Herdinators,BAE Systems/Optimist Club/thermogenesis & Elk Grove High School,"Elk Grove, CA, USA",http://www.freewebs.com/eghsrobotics,
frc1148,Wafflebots,Harvard-Westlake School,"Studio City, CA, USA",http://www.hw.com,
frc1149,,NASA & Thousand Oaks High School,"Thousand Oaks, CA, USA",,
frc1150,,NASA/Dr. C/Microchip Technology Inc./DeVry Institute-Phoenix & PACE Preparatory Academy,"Camp Verde, AZ, USA",http://n/a,
frc1151,The Hitchhikers,Contra Costa College/NASA/The Ed Fund/Tap Plastics/Honda of El Cerrito/TCI Aluminum North & Middle College High School,"San Pablo, CA, USA",http://www.contracosta.edu/mchs/robotics,
frc1152,Blue Stars,Olin College & Community Academy of Science and Health & The Engineering School & Social Justice Academy,"Hyde Park, MA, USA",,
frc1153,Robo-Rebels,RiverTaw / Gallivan Family / NES / Waters & Walpole High School,"Walpole, MA, USA",http://www.walpolerobotics.org,
frc1154,Harrisonburg High School Blue Streaks,Virginia Business Education Partnership/James Madison University College of Integrated Science and Technology & Harrisonburg High School,"Harrisonburburg, VA, USA",,
frc1155,SciBorgs,The Alumni Association of The Bronx High School of Science/Bloomberg/ConEdison/Credit Suisse/Maspeth Press & The Bronx High School of Science,"Bronx, NY, USA",http://bxsciborgs.com,
frc1156,Under Control,Konrad Caminhoes/Transduarte Transportes/Novo Hamburgo City Hall/Hetch Tech/Pavicon/Termaco & Marista Pio XII High School,"Novo Hamburgo, RS, Brazil",http://www.undercontrol1156.com.br,
frc1157,Landsharks,Jim and Dede Bartlett Foundation/Comcast/Ball Aerospace & Boulder High School,"Boulder, CO, USA",http://www.landsharkrobotics.org,
frc1158,The Corps,EnCana Oil & Gas / US Forest Service / Grimsley's / Collbran Job Corps Grand Mesa / Grand Junction Chrysler Jeep Dodge & Collbran Job Corps Grand Mesa High School,"Collbran, CO, USA",http://www.eaglecorps.me,
frc1159,Ramona Rampage,Boeing/Galvanix/Office of Senator Gil Cedillo/Northrop Grumman/California Institute of Technology/Macy's Foundation & Ramona Convent Secondary School,"Alhambra, CA, USA",http://ramonarampage1159.com,
frc1160,Titanium,The Boeing Company/NASA-JPL/SMHS PTSA & San Marino High School,"San Marino, CA, USA",http://www.titaniumrobotics.com,
frc1161,,Machine Science/Nypro Inc & Tech Boston  Academy,"Brighton, MA, USA",,
frc1162,,NASA White Sands Test Facility & Canutillo High / NMSU,"Canutillo, TX, USA",,
frc1163,Trojan Horses,Johnson Controls/SDSGC & Faulkton Area HS,"Faulkton, SD, USA",http://nhm7792.k12.sd.us,
frc1164,Project NEO,NASA / Boeing / Coyote Cabling / Pride Industries / Hein Appraisals & Las Cruces Public Schools,"Las Cruces, NM, USA",http://www.projectneo.net,
frc1165,Team Paradise,Bechtel & Paradise Valley High School,"Phoenix, AZ, USA",http://teamparadise1165.com,
frc1166,Highlander Robotics,NASA/JCB Inc./US Army Corp of Engineers/Savannah Tech & Groves High School,"Garden City, GA, USA",http://www.savannah.chatham.k12.ga.us/groves/HighLander%20Index.htm,
frc1167,Knightmares,NASA/Armstrong Atlantic State University/Armstrong & Windsor Forest High School,"Savannah, GA, USA",http://www.savannah.chatham.k12.ga.us/schools/wfhs/index.html,
frc1168,Malvern Robotics,CTDI & Malvern Preparatory School & Villa Maria Academy,"Malvern, PA, USA",http://www.friarbot.com,
frc1169,Fairbanks Robarctics,University of Alaska-Fairbanks/INRA/NASA/British Petroleum/Goldstream Lions/Met-Life/Gene's Crysler & West Valley High School & Lathrop High School,"Fairbanks, AK, USA",http://www.geocities.com/kahoe1/indexdark.html,
frc1172,We Tek Too,SMC Corporation & Richmond Technical Center,"Richmond, VA, USA",,
frc1177,MECHA-JAGS,Stephenson High School,"Stone Mountain, GA, USA",http://www.mechajagrobotics.org,
frc1178,DuRT  (De Smet united Robotics Team),The Boeing Company/Exospace Design LLC/Neff Power & DeSmet Jesuit High School,"St. Louis, MO, USA",http://frcteam1178.webs.com,
frc1180,Atomsmashers,Gulfstream Aerospace Corporation/Motion Industries & Sol C Johnson High School,"Thunderbolt, GA, USA",http://www.smashers.org/PostNuke-0.750/html/index.php,
frc1181,,Intesys & Mesquite High School,"Gilbert, AZ, USA",,
frc1182,Patriots,The Boeing Company / Heat Transfer Systems / Savvis Inc. / Electronic Support Systems / Rockwell Automation / Bendler Boiler / Dobbs Tire and Auto Centers & Parkway South High School,"Manchester, MO, USA",,
frc1183,Team Ascari,Collins Hill High School,"Suwanee, GA, USA",,
frc1184,Cobra Robotics,DeWALT/JE JACOBS/Army Research Laboratory & Harford Technical High School,"Bel Air, MD, USA",http://www.cobrarobotics.com,
frc1185,The X-Bots,Schenley High School,"Pittsburgh, PA, USA",http://www.rec.ri.cmu.edu/education/xbots/index.html,
frc1187,Brick City Flame,Mercedes Benz/NJIT & Newark Public Shcools  & University High School,"Newark, NJ, USA",http://www.geocities.com/firebird_1187,
frc1188,Oaktown Crewz,Hitachi Automotive/Royal Oak Schools/OUR Credit Union/Kohl's & Royal Oak High School,"Royal Oak, MI, USA",http://www.team1188.org,
frc1189,The Gearheads,GM & Grosse Pointe Public Schools,"Grosse Pointe , MI, USA",http://gpgearheads.org,
frc1190,ANONOBOTS,Overland High School,"Aurora, CO, USA",http://www.anonobots-1190.com,
frc1191,Eagles,Keystone Oaks High School,"Pittsburgh, PA, USA",http://www.kosd.org/FIRST,
frc1192,,NASA/Michigan Technological University & Conserve School,"Land O Lakes, WI, USA",,
frc1195,(N.E.R.D.S.) Newest Evolution of Robotics Dominance Squad,United States Navy/Northrop Grumman/National Society of Black Engineers/The Custom District & Patriots Technology Training Center & Central High School,"Seat Pleasant, MD, USA",http://www.patriots-ttc.org,
frc1197,TorBots,Sleepy Hollow Chocolate Team / Northrop Grumman / The Boeing Company / El Camino College / Raytheon / Moog Aircraft Group / Intuitive Surgical / ExxonMobil / Torrance Education Foundation / Walteria Men's Club & South High School,"Torrance, CA, USA",http://www.torbots.com,
frc1199,,Educational Robot Company & North Hills Senior High School,"Pittsburgh, PA, USA",,
frc1200,,Central Westmoreland CTC,"New Stanton, PA, USA",,
frc1201,CSI:Monroe,NASA Stennis Space Center/Southern Tooling and Machine Works & Monroe County Vocational Center,"Aberdeen, MS, USA",http://www.csimonroe.com,
frc1202,,CTC Foundation & Forest Hills High School,"Sidman, PA, USA",,
frc1203,PANDEMONIUM,West Babylon School District,"West Babylon, NY, USA",http://shswbschools.sharpschool.com/staff_directory/technology_education/mr__de_Simone/robotics,
frc1204,Eagles,NASA & St. Edward High School,"Lakewood, OH, USA",,
frc1205,Badgerbots,AEP/FIRST Robotics/ARC Specialties/Houston Robotics/ESAB Cutting and Welding/Tymetal & Bruni High School Robotics,"Bruni, TX, USA",http://classroom.webb.esc1.net/webs/bhs/bhs_robotics.htm,
frc1206,Wrench Warriors,NASA/Battelle Memorial Institute & Fairview High School,"Fairview Park, OH, USA",http://www.wrenchwarriors.cjb.net,
frc1208,Metool Brigade,The Boeing Company/Lockheed/SAIC & O'Fallon High School,"O'Fallon, IL, USA",http://www.othsrobotics.com,
frc1209,Robo Hornets,University of Tulsa / The Boeing Company / AEP / Omni Air International / Booker T. Washington Foundation for Academic Excellence / Oklahoma State Department of Education / Frontier Electronic Systems / Brown Patent Law / Gardner Springs / Mattress Firm & Booker T. Washington High School,"Tulsa, OK, USA",,
frc1210,Nyack,"Optimist International/St. Louis Junior Academy of Science ""Science Center"" & Normandy Senior High","St Louis, MO, USA",http://www.jracademy.com/~nyack/NYACKhomepage.html,
frc1211,Robotnics,Rajswasser-Flaherty Family/Bezo Family Foundation & Automotive High School  YABC & Friends of Automotive High School,"Brooklyn, NY, USA",http://www.shof515.com/autohs,
frc1212,Sentinels,The Boeing Company/Modern Industries & Seton Catholic,"Chandler, AZ, USA",http://1212robotics.com,
frc1213,GROVES,US ARMY TARDEC/NPCrobotics.com & Birmingham Groves,"Beverly  Hills, MI, USA",,
frc1214,The Grizzlies,ASME & Westbriar Middle School,"Houston, TX, USA",http://www.cstem.com,
frc1215,Machine Tool,NASA/East Central Machine Tool Consortium & Four Rivers Career Center,"Washington, MO, USA",http://'www.fourrivers@washington.k12.mo.us,
frc1216,Knights,i3 Detroit / BAE Systems & Oak Park High School,"Oak Park, MI, USA",http://www.team1216.com,
frc1218,Vulcan Robotics,"Vulcan Spring / Metal Edge International / Boeing Company / Fabspeed Motorsport / Gallagher Fluid Seals, Inc. / ErvTech International / Exhibit and Display Truss / William A. Killian Hardware / LTK Engineering / Urban Engineers / Robertsons Flowers / State Farm Insurance / Chill on the Hill & Springside Chestnut Hill Academy","Philadelphia, PA, USA",http://www.Team1218.org,
frc1219,Iron Eagles,Toronto District School Board & Emery Collegiate Institute,"Toronto, ON, Canada",http://ironeagles.net,
frc1220,,Rockwell Automation/Marquette University & Marquette University High School,"Milwaukee, WI, USA",,
frc1221,Nerdbotics,Synnex Canada Ltd. & St. Martin's Secondary School,"Mississauga, ON, Canada",,
frc1222,Falcons,AMF Automation Technologies & Huguenot High School,"Richmond, VA, USA",http://www.falconbot.com,
frc1223,Twisted Dimension,East Valley Institute of Technology,"Mesa, AZ, USA",http://www.evitengineering.com,
frc1224,Team 1224 - The Pius Princesses,Credit Suisse /MTA/Verizon & St. Pius V High School,"Bronx, NY, USA",http://Team%201224-%20The%20Pius%20Princesses,
frc1225,Gorillas,BorgWarner Turbo Systems/Henderson County Public Schools Robotics Team & Henderson County Public Schools,"Hendersonville, NC, USA",http://www.hcbots.com,
frc1226,,Weldon E. Howitt Middle School,"Farmingdale, NY, USA",,
frc1227,Techno-Gremlins,ITT Technical Institute/Smiths Areospace & Forest Hills Public Schools & Northview Public Schools,"Grand Rapids, MI, USA",http://www.techno-gremlins.org,
frc1228,RoboTribe,NASA / Infineum / A&M Industrial Supply & Rahway High School,"Rahway, NJ, USA",http://www.team1228us.wix.com/robotribe,
frc1229,MASA,Anemia Institute for Research and Education/University of Windsor Faculty of Science/University of Windsor Faculty of Engineering/Centerline (Windsor) Ltd./Synexus Design Group Inc./Accucaps Industries Ltd./Moir KMJ Machinery Movers & Vincent Massey Secondary School Parent Council & Vincent Massey Secondary School Student Council,"Windsor, ON, Canada",http://www.MasseyFirst.com,
frc1230,The Lehman Lionics,Popular Mechanics/Pershing Square Foundation/Con Edison & Herbert H. Lehman High School,"Bronx, NY, USA",http://firstlion1230.weebly.com,
frc1232,RAMS ROBOTICS,Stratford Central S.S.,"Stratford, ON, Canada",http://www.ramsrobotics.com,
frc1235,Maximum Strength,NASA Stennis Space Center & Mississippi School for Mathematics and Science,"Columbus, MS, USA",,
frc1236,Phoenix Rising,Galileo Magnet High School,"Danville, VA, USA",http://web.dps.k12.va.us/galileo,
frc1237,Cybernetic Panthers,Credit Suisse/Bezos Family Foundation/NYC Transit/Goldman Sachs & University Neighborhood H.S.,"New York, NY, USA",http://www.unhsrobotics.com,
frc1238,,Verizon/Working in Support of Education & High School of Economics & Finance,"New York, NY, USA",,
frc1239,Vita Dogs,NASA/VitaMix & Olmsted Falls High School,"Olmsted Falls, OH, USA",,
frc1240,Sappers,Lincoln High School,"Manitowoc, WI, USA",http://www.freewebs.com/lincolnrobotics,
frc1241,THEORY6,General Motors of Canada/Pratt & Whitney/Templeton & Sons/Hydrogenics & Theory6,"Mississauga, ON, Canada",http://www.theory6.ca,
frc1242,Team S.M.I.L.E.Y,David Posnack Hebrew Day School,"Plantation, FL, USA",http://www.dphdsrobotics.org,
frc1243,Dragons,General Motors Flint Truck Assembly/EFC Systems Inc/PRP Inc. & Swartz Creek High School,"Swartz Creek, MI, USA",,
frc1244,Viking Robotics,Volvo Motor Graders/Town of Goderich & GDCI,"Goderich, ON, Canada",http://1244robotics.freehostia.com,
frc1245,MoHi Shazbots,Lockheed Martin / SendGrid / American Astronautical Society / Ball Aerospace / Quickleft / Gnip / Boulder Valley Credit Union & Monarch High School,"Louisville, CO, USA",http://www.shazbots.org,
frc1246,Agincourt Lancers,Co-operators Insurance / Princess Auto / Rotary Club of Agincourt / TDSB / RM Systems Integrators & Agincourt CI,"Toronto, ON, Canada",http://team1246.wordpress.com,
frc1247,Robotics of Kearsarge (ROK),"NDEP/Labsphere, Inc. & Kearsarge Regional High School","North Sutton, NH, USA",http://www.roksbot.com,
frc1248,TITANium Allies,SMART Consortium & Berea-Midpark High School,"Berea, OH, USA",http://www.midpark-robotics.org,
frc1249,Robo Rats,NASA/American Electric Power/Mingo County Schools & Mingo Central High School & Tug Valley High School,"Delbarton, WV, USA",http://www.team1249.com,
frc1250,Gator-Bots,Henry Ford Academy / The Henry Ford / Ford Motor Company / DADARA / Durr Systems & Henry Ford Academy,"Dearborn, MI, USA",http://www.gatorbots.org,
frc1251,TechTigers,"Atlantic Technical Center/Sonny's Enterprises, The Car Wash Factory/Dart Foundation/Samco Properties, Inc. & Atlantic Technical Magnet High School","Coconut Creek, FL, USA",http://www.techtigers.com,
frc1254,Tech Force,Hinckley Research/Society of Plastics Engineers Western MI Section & Van Buren ISD,"Lawrence, MI, USA",,
frc1255,Blarglefish,ExxonMobil & Goose Creek CISD,"Baytown, TX, USA",http://www.blarglefish.com,
frc1256,Highlanders,,"Howell, MI, USA",http://http:/www.hhsengineering.com,
frc1257,Parallel Universe,Union County Vocational Technical Schools,"Scotch Plains, NJ, USA",http://www.team1257.org,
frc1258,SeaBot,The Boeing Company/Pacific Institute & Seattle Lutheran High School,"Seattle, WA, USA",http://www.seattlelutheran.org/events/robotics/robotics.html,
frc1259,Paradigm Shift,"Data Strategy / GE Healthcare / QuadTech / Pewaukee High School Booster Club / Dedicated Computing / Milwaukee School Of Engineering / Pewaukee Kiwanis / TechSquad / TLX Technologies / Xorbix Technologies / Stanek Tool Corporation / Bowl-Rite Resurfacing / Environmental Systems, Inc. / CPR cell Phone Repair / Coach USA Milwaukee / Geiger Awards & Pewaukee High School","Pewaukee, WI, USA",http://firstteam1259.com,
frc1260,Panthers,Cawthra Park,"Mississauga, ON, Canada",http://www.cprobotics.com,
frc1261,Robo  Lions,Automation Direct / TRS solutions / The Motorola Solutions Foundation / Gwinnett County Public Schools & Peachtree Ridge High School,"Suwanee, GA, USA",http://www.prhsrobotics.com,
frc1262,the STAGS,"New College Institute / Mid-Atlantic Broadband Communities Corporation / Hatchett Transportation / Applied Felts, Inc. / Bassett Furniture, Inc. / Dalton Enterprises / American Electric Power / Hooker Furniture Corporation / Eastman Chemical Company & Piedmont Governor's School for Mathematics, Science and Technology","Martinsville, VA, USA",http://www.team1262.net,
frc1263,Austin High School/Marshall Space Flight Center,Austin High School,"Decatur, AL, USA",http://www.ahsrobotics.org,
frc1266,The Devil Duckies,"Motorola Solutions Foundation / Qualcomm / San Diego College, Career & Technical Education & Madison High School Devil Duckies","San Diego, CA, USA",http://frc1266.com,
frc1268,Purgolder Robotics,GE Volunteers / Rockwell Automation / Milwaukee Area Technical College & Washington High School,"Milwaukee, WI, USA",http://www.whs.edu/team1268/index.html,
frc1270,Red Dragons,NASA Glenn Research Center/Youth Technology Academy of Cuyahoga Community College/Cuyahoga County Workforce Development Dept/Cleveland TechWorks & Cleveland Metropolitan School District,"Cleveland, OH, USA",http://1270.ytaccc.org,
frc1272,Tyrannikal Mechanikal,Sabin Corporation/Cook Incorporated & Hoosier Hills Career Center,"Bloomington, IN, USA",http://www.bloomingtonrobotics.com,
frc1274,Wolf Bytes,NASA Educational Programs Office/Safeguard/SMART Consortium/Martha Holden Jennings Foundation & Berea High School,"Berea, OH, USA",http://berearobotics.webs.com,
frc1275,Pi-Robots,Havergal College,"Toronto, ON, Canada",http://www.havergalrobotics.on.ca,
frc1276,Kaizen Blitz,Midcoast School of Technology,"Rockland, ME, USA",http://www.mcstrobotics.org,
frc1277,The Robotomies,Mercury Systems / Society of American Military Engineers / National Defense Education Program / Raytheon / Justin J. Maynard Memorial STEM Innovation Scholarship Fund / Community Foundation of North Central Massachusetts & Groton-Dunstable Regional High School,"Groton, MA, USA",http://www.team1277.org,
frc1278,B.E.A.R.S,Lear Rome/Rockwell & North Royalton High School,"North Royalton, OH, USA",http://team1278.org,
frc1279,Cold Fusion,"UTC Aerospace Systems/DOTC-STEM Picatinny/NDEP/Optimum Anode Technologies/Day Tool & Mfg., Inc. & Immaculata High School","Somerville, NJ, USA",http://www.coldfusion1279.com,
frc1280,Ragin' C- Biscuits of San Ramon Valley High,EMC Corporation / Intuitive Surgical / Robin Fall / San Ramon Valley High School PTSA / San Ramon Valley Education Foundation & San Ramon Valley High School,"Danville, CA, USA",http://www.srvhsrobotics.org,
frc1281,Mustang Robotics,Alexander Mackenzie High School & York Region District School Board,"Richmond Hill, ON, Canada",http://www.mustangrobotics.ca,
frc1284,DART,Guntersville High School Robotics,"Guntersville, AL, USA",http://robotics.guntersville-high.com,
frc1285,The Big Bang,Pratt & Whittney/GM Canada/Christie/Trans Canada/Templeton & Sons/Rick Hansen S.S & Rick Hansen S.S,"Mississauga, ON, Canada",,
frc1286,Kevlar Cranes,Cimatron / HITACHI Foundation / Mayo Welding / Faurecia Interior Systems - North America Division & Oakland School Technical Campus Southeast,"Royal Oak, MI, USA",http://oakland.k12.mi.us/robotics1286,
frc1287,Aluminum Assault,"Santee Cooper/Horry County Schools & Academy of Arts, Science & Technology","Myrtle Beach, SC, USA",http://www.FRCTeam1287.com,
frc1288,RAVEN Robotics,The Boeing Company/Francis Howell School District/Boeing Employees Community Fund & Francis Howell School District,"Saint Charles, MO, USA",http://ravenrobotics.org,
frc1289,Gearheadz,Raytheon / Comcast / Farm Design & Lawrence High School,"Lawrence, MA, USA",http://www.lhsgearheadz.org,
frc1290,Robowolves,Orbital / Toyota Financial Services / Howell Machine / School Tax Credit Sponsors / Si Se Puede & Chandler High School,"Chandler, AZ, USA",http://team1290.info,
frc1291,Circuit Breakers,MIAD Systems ltd./Advanced Presention Products/Active Surplus/John Mercer & Associates/Mercurial Communications & St. Clement's School,"Toronto, ON, Canada",http://www.scs.on.ca/robotics,
frc1292,RNS Joysticks,Rothesay Netherwood School,"Rothesay, NB, Canada",,
frc1293,Pandamaniacs,D5Robotics : School District Five of Lexington and Richland Counties/Burcham International Corp. & Irmo High & Dutch Fork High & Chapin High & Spring Hill High School,"Columbia, SC, USA",http://d5robotics.org,
frc1294,Top Gun,The Boeing Company/Lake Washington Schools Foundation/Orora Design Technologies/SAE NW Section/Atkinson/Evans/Verizon & Eastlake High School Robotics,"Sammamish, WA, USA",http://team1294.net,
frc1295,The Golems,Albert & Tammy Latner Foundation/Hinds Family/Loewen & Partners/Pinetree Capital & Royal St. George's College,"Toronto, ON, Canada",http://robotics.rsgc.on.ca,
frc1296,Full Metal Jackets,Special Products and Manufacturing/The PTR Group/Park Place & Rockwall Independent School District & Rockwall High School,"Rockwall, TX, USA",http://www.rockwallrobotics.com,
frc1297,,Comau Pico & Sylacauga High School,"Sylacauga, AL, USA",,
frc1298,205 Terminators,Comau Pico/Jefferson State CC & Shades Valley High School & Huffman High School,"Birmingham, AL, USA",http://www.jeffstateonline.com/first,
frc1299,Dominators,NASA/Appalachian Technical College/Southern Polytechnic State Universtiy/Amicalola EMC/Royston LLC/Lexington Insulators & Pickens High School,"Jasper, GA, USA",http://www.phsdominators.com,
frc1300,EVO,Halton Catholic District School Board/Loyola School Council & St. Ignatius of Loyola Secondary School,"Oakville, ON, Canada",http://www.loyola.haltonrc.edu.on.ca/robotics,
frc1301,The Robotic Raiders,"Bezos Family Foundation/Diggit, Inc. & Nathan Hale High School","Seattle, WA, USA",http://www.halerobotics.org,
frc1302,Team Lionheart,Thor Labs/BAE Systems/R.S. Phillips Steel/Hudson Farm Foundation/Picatinny Arsenal/High Point Solutions/TechFlex/National Defense Education Program & Pope John XXIII Regional High School,"Sparta, NJ, USA",http://www.teamlionheart.webs.com,
frc1303,WYOHAZARD,Casper College/Automation Electronics/jcpenney & Kelly Walsh High School,"Casper, WY, USA",http://www.wyohazardrobotics.org,
frc1304,N.O. Botics,Tulane University & New Orleans Charter Science and Mathematics High School & Lusher Charter School,"New Orleans, LA, USA",http://1304nobotics.webs.com,
frc1305,Ice Cubed,PEO North Bay Chapter/Near North District School Board & Near North Student Robotics Initiative,"North Bay, ON, Canada",http://www.team1305.org,
frc1306,BadgerBOTS,Isthmus Engineering & Manufacturing / Contributors to IndieGogo Campaign / Madison College & BadgerBOTS Education Center,"Madison, WI, USA",http://www.badgerbots.org,
frc1307,Robosaints,St. Thomas Aquinas High School,"Dover, NH, USA",,
frc1308,Wildcats,Parker-Hannifin Corporation/Rosso Gelato/Balance Product Development/J. B. Stamping Inc. & St. Ignatius High School,"Cleveland, OH, USA",,
frc1309,Diamond Eagles,Toronto District School Board & Emery Collegiate Institute,"Toronto, ON, Canada",,
frc1310,RUNNYMEDE ROBOTICS,Thales Group / Hatch / York Lions Club / Etobicoke Optimists / Investors Group / Toronto District School Board & Runnymede Collegiate Institute,"Toronto, ON, Canada",http://www.runnymedecollegiate.com/first,
frc1311,Kell Robotics,Shaheen & Company/GE Volunteers/Novelis/Kimberly-Clark/Automated Logic/United Technologies/Standridge Color/Lockheed-Martin Aeronautics/Georgia Power/GEICC/STEM Leadership Foundation/Dow/AIAA/Orasi Software/Cobb EMC/Georgia Natural Gas/Arylessence/ASME/Johnnys Pizza/Georgia Tech Research Institute/Halco Lighting/Lithonia Lighting/Cana Communications/Modern Metals/RayPaul Coating/Peterson Aluminum/Edwards Tire/Kennesaw State University & The Carlton J. Kell High School,"Marietta, GA, USA",http://www.kellrobotics.org,
frc1312,Syntax Error,"Bruce Power,/Power Workers' Union & Sacred Heart High School","Walkerton, ON, Canada",http://www.team1312.org,
frc1315,Robo-Knights,DaimlerChrysler St. Louis South Assembly Plant UAW Locals 100& 597 / Tyco Corp. / Imperial Ornamental Metal / DaimlerChrysler Corporation Fund / The Pillar Foundation & Christian Home Educated Students of St. Louis,"Pacific, MO, USA",http://www.roboknights.org,
frc1317,Digital Fusion,Hackman Capital / Honda / AEP / Abbott / 2014 FRC Hardship Grant / Nationwide Children's Hospital Westerville Close To Home Center / JP Morgan Chase / Xerox / NASA Glenn Research Center Educational Programs Office-OAI / The Ohio State University / Meijer / Intertech & Educational Robotics of Central Ohio,"Columbus, OH, USA",http://www.dfweb.org,
frc1318,Issaquah Robotics Society,The Boeing Company / Issaquah Schools Foundation / State of Washington OSPI / Triumph Aerospace & Issaquah High School,"Issaquah, WA, USA",http://www.irs1318.org,
frc1319,Flash,Synnex / Jean Aldridge / Greenville County Schools / Hendricks Fabrication / Hamilton Automation / Greenville Technical College / DunRight Services / aeSolutions / Advance SC & Mauldin High School & Hillcrest High School & Brashier Middle College Charter High School,"Mauldin, SC, USA",http://www.flash-1319.com,
frc1320,"""Beltway: The Learning Machine""",Albany International/Gates Corporation & Timberland High School & Berkeley High School & Cross High School,"St. Stephen, SC, USA",http://www.berkeley.k12.sc.us/high/ths/First%20Robotics/Website%204706/home.htm,
frc1322,Genesee Robotics Area Youth Team (GRAYT),GM / The Chrysler Foundation / Lear Corporation / Weber Electric / Dan Skuta NFL San Fransico 49er's / GM Truck and Bus / UAW Local 598 / MMRA / BK Signs / Innovative Community Solutions / Richfield Industries & G.R.A.Y.T. Leviathons,"Fenton, MI, USA",http://team1322.org,
frc1323,MadTown Robotics,JBT FoodTech / B-K Lighting / VEX Robotics / West Coast Products / Madera Sunrise Rotary / GBS Hardware / Kiwanis Club / Valley Industrial Partnership / PTC & Madera High School,"Madera, CA, USA",http://www.team1323.com,
frc1324,Sporks,"Verde Valley Robotics, Inc./Combusion Dynamics & Sedona Red Rock High School & American Heritage Academy","Sedona, AZ, USA",http://www.verdevalleyrobotics.org,
